api_path,primary_artist,title,url,song_endpoint,album,release_date,lyrics
/songs/219323,Rihanna,Break It Off,https://genius.com/Rihanna-break-it-off-lyrics,http://api.genius.com/songs/219323,A Girl Like Me,2006-11-13," Breakin' it off And settin' it off in da real way Makin da girls dem chill dey mind Makin dem have a good time Ya man SPZ, yo, long side RiRi Come down now Rihanna Tek it to dem, tek it to dem girl   Break it off boy Cause you've got me feelin' naughty I wanna know, boy If I could be ya shawty (most definitely) Set if off boy Make me hot all ova my body (Break it off, take it off, miss take it off) (Break it off tonight) (Yo) Break it off boy Cause you've got me feelin' naughty I wanna know, boy If I could be ya shawty (yo, yo) Set it off boy (yeah, yeah) Make me hot all ova my body Break it off tonight (yo)   Struggle and pain what she feel all the while And she want a good man to give her the style Wild child So she dere pon me file It's a long time now me wha plow the sile Plow de sile meh car run run like the nile And the most energy me whan give her tonight Give her tonight Gan make she feel right Make she fly like a kite that reach a new height Ah we give it to the gyal dem Make dem reel up and bawl And make dem start call Anytime she want it back she ha fi call Dutty Paul Admitting it on the spot I know the real Sean Paul When the traits so great Cuz she feelin' top up and tall wat de ting say   Break it off boy Cause you've got me feelin' naughty I wanna know, boy If I could be ya shawty (most definitely) Set if off boy And make me hot all ova my body (Break it off, take it off, miss take it off) (Break it off tonight) (Yo) Break it off boy Cause you've got me feelin' naughty I wanna know, boy If I could be ya shawty (yo, yo) Set it off boy (yeah, yeah) Make me hot all ova my body Break it off tonight (yo)   No doubt Gyal u shoulda know SP and a scout Naughty sweat so shout Make ya bawl out (shout) Make ya holla me gah give affection in your direction We go all out Gyal, just follow we if ya love energy If ya wan' pedigree Cruise like Penelope Make a see you just bounce wit the Dutty Lee We keep givin you de Q to de U to the A (yea) to de L to de I to de T to de Y Girl I got to try (try) Take ya booty make you reach to the S.K.Y Woman I got to say (say) Da way u move is makin' me hype Girl cause you know say you S to the E to the X to the Y (Pumba Pumba)   Break it off boy Cause you've got me feelin' naughty I wanna know, boy If I could be ya shawty (sexiness) Set if off boy And make me hot all ova my body (Break it off, take it off, miss take it off) (Break it off tonight) (Yo) Break it off boy Cause you've got me feelin naughty I wanna know, boy If I could be ya shawty Set it off boy (yeah, yeah) Make me hot all ova my body Break it off tonight (yo, yo, yo)   Boy (Uh huh!) The way you push up on me I Whan get da roughest wine I dun know ya like (ay, yo, ay) Fuh sho we gonna break it off tonight (yoga machuga uh) Ooh boy We really shouldn't waste no time (sing it) Come let me back up on ya dancehall style (bring it) And I'm hopin baby you don't mind Cuz I really wanna break it off tonight (instantaneous)   Break it off boy Cause you've got me feelin' naughty I wanna know boy If I could be ya shawty Set if off boy And make me hot all ova my body (Break it off, take it off, miss take it off) (Break it off tonight) (Yo) Break it off boy Cause you've got me feelin' naughty I wanna know, boy If I could be ya shawty (yo) Set it off boy (yeah, yeah) Make me hot all ova my body"
/songs/3033499,Rihanna,Bubble Pop,https://genius.com/Rihanna-bubble-pop-lyrics,http://api.genius.com/songs/3033499,None,2019-04-26," Bubble pop, bubble pop, bubble pop, bubble pop, bubble pop   You might think it's strange or deranged how I make it bounce Sugar sweet just like a candy cane melting in your mouth Cotton covered lemon drops make it hard I'll make it pop Once I'll show you how you'll never get enough   I pop my bubble, hey, I pop my bubble, hey hey I pop my bubble, yeah, I make my bubble pop I pop my bubble, hey, I pop my bubble, hey hey I pop my bubble, yeah, I make my bubble pop For you I'll make it pop For you for you I'll make it pop For you I'll make it pop   Boy don't be afraid of the way that I captivate Sticky if you touch it, might get lost and you can't escape Cherry flavored, yummy yum, boy be nice I'll give you some Of my tasty cake I know you love so much   Come get lost with me I dare you to try-ey-yy-ey-yy-ey-yy Come get lost with me I dare you to try-ey-yy-ey-yy-ey-yy     (x80) Bubble pop"
/songs/49929,Rihanna,California King Bed,https://genius.com/Rihanna-california-king-bed-lyrics,http://api.genius.com/songs/49929,Loud,2010-11-13," Chest to chest (Chest to chest) Nose to nose (Nose to nose) Palm to palm We were always just that close (Just that close) Wrist to wrist (Wrist to wrist) Toe to toe (Toe to toe) Lips that felt just like the inside of a rose   So, how come when I reach out my finger, (Aaa-a-a-a) It feels like more than distance between us? (Aaa-a)   In this California king bed We're ten thousand miles apart I've been California wishing on these stars For your heart, (Uuu-uuu) for me My California king   Eye to eye (Eye to eye) Cheek to cheek (Cheek to cheek) Side by side You were sleeping next to me (Next to me) Arm in arm Dusk to dawn With the curtains drawn, and a little last night on these sheets   So, how come when I reach out my fingers (Aaa-a-a-a) It seems like more than distance between us? (Aaa-a)   In this California king bed We're ten thousand miles apart I've been California wishing on these stars For your heart, (Uuu-uuu) for me My California king   Just when I felt like giving up on us You turned around and gave me one last touch That made everything feel better And even then, my eyes got wetter So confused, wanna ask you if you love me But I don't wanna seem so weak Maybe I've been California dreaming E-e-e-eee   In this California king bed We're ten thousand miles apart I've been California wishing on these stars For your heart, for me My California king My California king In this California king bed We're ten thousand miles apart I've been California wishing on these stars For your heart, for me My California king (California king)"
/songs/3592215,Rihanna,California King Bed (Bassjackers Club),https://genius.com/Rihanna-california-king-bed-bassjackers-club-lyrics,http://api.genius.com/songs/3592215,California King Bed (Remixes),2011-07-19," In this California king bed We're ten thousand miles apart I've been California wishing on these stars For your heart, for me My California king My California king My California king My California king My California king   My California king My California king My California king My California king My California king  "
/songs/3592213,Rihanna,California King Bed (DJ Chus & Abel Ramos Club),https://genius.com/Rihanna-california-king-bed-dj-chus-and-abel-ramos-club-lyrics,http://api.genius.com/songs/3592213,California King Bed (Remixes),2011-07-19," Chest to chest Nose to nose Palm to palm We were always just that close Wrist to wrist Toe to toe Lips that felt just like the inside of a rose   So, how come when I reach out my finger, it feels like more than distance between us?   In this California king bed We're ten thousand miles apart I've been California wishing on these stars For your heart, for me My California king   Eye to eye Cheek to cheek Side by side You were sleeping next to me Arm in arm Dusk to dawn With the curtains drawn, and a little last night on these sheets   So, how come when I reach out my finger, it seems like more than distance between us?   In this California king bed We're ten thousand miles apart I've been California wishing on these stars For your heart, for me In this California king bed We're ten thousand miles apart I've been California wishing on these stars For your heart, for me My California king   California dreaming California dreaming Maybe I've been California dreaming   In this California king bed We're ten thousand miles apart I've been California wishing on these stars For your heart, for me My California king In this California king bed We're ten thousand miles apart I've been California wishing on these stars For your heart, for me In this California king bed We're ten thousand miles apart I've been California wishing on these stars For your heart, for me My California king My California king My California king My California king"
/songs/3592216,Rihanna,California King Bed (DJ Chus & Abel Ramos Dub),https://genius.com/Rihanna-california-king-bed-dj-chus-and-abel-ramos-dub-lyrics,http://api.genius.com/songs/3592216,California King Bed (Remixes),2011-07-19," My California king My California king My California king   In this California king bed We're ten thousand miles apart I've been California wishing on these stars For your heart, for me In this California king bed   My California king"
/songs/3592214,Rihanna,California King Bed (The Bimbo Jones Club),https://genius.com/Rihanna-california-king-bed-the-bimbo-jones-club-lyrics,http://api.genius.com/songs/3592214,California King Bed (Remixes),2011-07-19," My California king My California king California wishing on these stars   Chest to chest Nose to nose Palm to palm We were always just that close Wrist to wrist Toe to toe Lips that felt just like the inside of a rose   So, how come when I reach out my finger, it feels like more than distance between us?   In this California king bed We're ten thousand miles apart I've been California wishing on these stars For your heart, for me My California king My California king My California king   Eye to eye Cheek to cheek Side by side You were sleeping next to me Arm in arm Dusk to dawn With the curtains drawn, and a little last night on these sheets   So, how come when I reach out my finger, it seems like more than distance between us?   In this California king bed We're ten thousand miles apart I've been California wishing on these stars For your heart, for me My California king My California king My California king   Just when I felt like giving up on us You turned around and gave me one last touch That made everything feel better And even then my eyes got wetter So confused wanna ask you if you love me But I don't wanna seem so weak Maybe I've been California dreaming   In this California king bed We're ten thousand miles apart I've been California wishing on these stars For your heart, for me My California king My California king My California king My California king My California king In this California king bed We're ten thousand miles apart I've been California wishing on these stars For your heart, for me My California king My California king My California king"
/songs/3592217,Rihanna,California King Bed (The Bimbo Jones Dub),https://genius.com/Rihanna-california-king-bed-the-bimbo-jones-dub-lyrics,http://api.genius.com/songs/3592217,California King Bed (Remixes),2011-07-19, My California king My California king My California king My California king My California king My California king My California king My California king My California king My California king
/songs/4321,Rihanna,Cheers (Drink to That),https://genius.com/Rihanna-cheers-drink-to-that-lyrics,http://api.genius.com/songs/4321,Loud,2011-08-02," Takin' shots in here, you want one? (Yeah, yeah, yeah, yeah...)   Cheers to the freakin' weekend I drink to that, yeah yeah Oh, let the Jameson sink in I drink to that, yeah yeah Don’t let the bastards get you down Turn it around with another round There’s a party at the bar Everybody put your glasses up, and I drink to that (Yeah, yeah, yeah, yeah...) I drink to that   Life’s too short to be sitting around miserable People gonna talk whether you doing bad or good, yeah Got a drink on my mind, and my mind on my money, yeah Looking so bomb, gonna find me a honey   Got my Ray-Bans on and I’m feeling hella cool tonight, yeah Everybody’s vibing, so don’t nobody start a fight, yeah (Yeah, yeah, yeah, yeah...)   Cheers to the freakin' weekend I drink to that, yeah yeah Oh, let the Jameson sink in I drink to that, yeah yeah Don’t let the bastards get you down Turn it around with another round There’s a party at the bar Everybody put your glasses up, and I drink to that (Yeah, yeah, yeah, yeah...) I drink to that   'Bout to hop on the bar Put it all on my card tonight, yeah Might be mad in the morning, but you know we goin' hard tonight It’s getting Coyote Ugly up in here, no Tyra It’s only up from here, no downward spiral   Got my Ray-Bans on and I’m feeling hella cool tonight, yeah Everybody’s vibing, so don’t nobody start a fight, yeah   Cheers to the freakin' weekend I drink to that, yeah yeah Oh, let the Jameson sink in I drink to that, yeah yeah Don’t let the bastards get you down Turn it around with another round There’s a party at the bar Everybody put your glasses up, and I drink to that (Yeah, yeah, yeah, yeah...) I drink to that   Cheers to the freaking weekend I drink to that, yeah yeah Oh, let the Jameson sink in I drink to that, yeah yeah Don’t let the bastards get you down Turn it around with another round There’s a party at the bar Everybody put your glasses up, and I drink to that (Yeah, yeah, yeah, yeah...) I drink to that   And I drink to that (Yeah, yeah, yeah, yeah...) I drink to that And I drink to that"
/songs/2413894,Rihanna,Close to You,https://genius.com/Rihanna-close-to-you-lyrics,http://api.genius.com/songs/2413894,ANTI,2016-01-28," Nothing but a tear, that's all for breakfast Watching you pretend you're unaffected You're pulling our connections, expecting me to let you go But I won't   I know you don't need my protection But I'm in love, can't blame me for checking I love in your direction, hoping that the message goes   Somewhere close to you Close to you Like so close if they hurt you, you wouldn't find out Just say now, I'm coming right now to be close to you   Said you let it go, you kept it Working hard to perfect it But now your fear is reckless, and it's out of your control Well just let it go   I know you don't need my protection But I'm in love, can't blame me for checking I love in your direction, hoping that the message goes   Somewhere close to you Close to you Like so close, if they hurt you, you wouldn't find out If you let me, I'd be there by now Close to you  [Click here to learn more about the making of ""Close to You""]"
/songs/59476,Rihanna,Cockiness (Love It),https://genius.com/Rihanna-cockiness-love-it-lyrics,http://api.genius.com/songs/59476,Talk That Talk (Deluxe Edition),2011-01-01," Suck my cockiness, lick my persuasion Eat my words and then swallow your pride down, down Place my wants and needs over your resistance And then you come around, you come around, you come around   I want you to be my sex slave Anything that I desire Be one with my femin-ay Set my whole body on fire Fair maiden Rihannagate Taking over your empire She may be the queen of hearts But I'm gonna be the queen of your body parts   No one can do you the way that I do Boy, I want (Youuuuuu)   I love it, I love it, I love it when you eat it I love it, I love it, I love it when you eat it I love it, I love it, I love it when you eat it I love it when you eat it, I love it when you eat it I love it, I love it, I love it when you eat it I love it, I love it, I love it when you eat it I love it, I love it, I love it when you eat it I love it when you eat it, I love it when you eat it   Suck my cockiness, lick my persuasion Eat my words and then swallow your pride down, down Place my wants and needs over your resistance And then you come around, you come around, you come around   I can be your dominatrix Just submit to my every order Enter my diamond matrix If you want my golden flower Make me your priority Place nothing above my pleasure She may be the queen of hearts But I'm gonna be the queen of your body parts   No one can do you the way that I do Boy, I want (Youuuuuu)   I love it, I love it, I love it when you eat it I love it, I love it, I love it when you eat it I love it, I love it, I love it when you eat it I love it when you eat it, I love it when you eat it I love it, I love it, I love it when you eat it I love it, I love it, I love it when you eat it I love it, I love it, I love it when you eat it I love it when you eat it, I love it when you eat it   Hold it down, beat it like a bully Beat my drum, drum, like a drumline boogie (I love it when you) Dive head first if you wanna Sing to my body, hold me tight Mr. Lover (I love it when you) Do it like I do it, like I said Keep it up, boy, we can do this all day Be my Harlem and me St. Tropez Never found nobody that will do it this way   No one can do you the way that I do Boy, I want (Youuuuuu)   I love it, I love it, I love it when you eat it I love it, I love it, I love it when you eat it I love it, I love it, I love it when you eat it I love it when you eat it, I love it when you eat it I love it, I love it, I love it when you eat it I love it, I love it, I love it when you eat it I love it, I love it, I love it when you eat it I love it when you eat it, I love it when you eat it"
/songs/142739,Rihanna,Cold Case Love,https://genius.com/Rihanna-cold-case-love-lyrics,http://api.genius.com/songs/142739,Rated R,2009-11-20," On my roof Dark and I'm burning a rose I don't need proof I'm torn apart and you know What you did to me was a crime Cold case love And I let you reach me one more time But that's enough   Your love was breaking the law But I needed a witness So wake me up when it's over It don't make any difference Will it ever be solved Or am I taking the fall? Truth was there all along Tell me, how did we miss it?   We opened up a cold case love And it got the best of us And now prints, pictures and white outlines Are all that's left at the scene of a crime Of a cold case love   Should've investigated But love blinded eyes Couldn't see (no) And then I tried to cage it But your love ain't the kind you can keep Release me now 'cause I did my time Of this cold case love My heart's no longer cold and confined I've had enough   Your love was breaking the law But I needed a witness So wake me up when it's over It don't make any difference Will it ever be solved Or am I taking the fall? Truth was there all along Tell me, how did we miss it?   We opened up a cold case love And it got the best of us And now prints, pictures and white outlines Are all that's left at the scene of a crime Of a cold case love   We lost our way Took this too far Now I'll never find the pieces of my heart We've lost enough Looking for a truth That was here all along   We opened up a cold case love And it got the best of us And now prints, pictures and white outlines Are all that's left at the scene of a crime Of a cold case love We opened up a cold case love And it got the best of us And now prints, pictures and white outlines Are all that's left at the scene of a crime Of a cold case love Love"
